product_id,pharmacy_id,stock,price
4814,283,33,15019
4711,283,40,20142
7238,283,92,16051
10118,284,21,11312
1441,284,42,40575
248,284,46,31626
1161,284,96,5464
4331,284,53,37795
1551,284,37,39504
382,284,2,21095
500,284,100,44865
9715,284,10,27753
10466,284,51,42947
3152,285,75,37560
1631,285,15,31985
1748,285,77,17365
9586,285,95,6114
783,285,17,43270
386,285,42,35069
9055,285,14,46615
4846,285,32,40136
10663,285,60,39436
11504,285,48,45309
5599,286,82,5294
1714,286,31,12956
3172,286,62,48928
7495,286,75,16174
9958,286,60,21712
8783,286,94,7859
6909,286,98,1868
3420,286,72,32918
2654,286,0,33951
11071,286,42,41972
3377,287,15,430
11858,287,87,11084
4673,287,38,5037
8762,287,20,28269
3860,287,71,20473
5696,287,17,39554
6648,287,6,1477
3952,287,13,14625
4093,287,58,27191
4744,287,53,32476
998,288,86,29653
10110,288,95,32437
8976,288,86,1490
5697,288,87,43571
10312,288,90,4476
11831,288,5,46411
6780,288,100,43291
1448,288,52,45666
6374,288,72,7105
6460,288,57,19058
4720,289,88,37402
1872,289,45,42794
6019,289,77,22582
8315,289,95,11404
1976,289,8,12290
1917,289,81,32721
6740,289,31,26406
11799,289,64,15313
7035,289,18,13063
5705,289,14,10438
3878,290,90,25289
2525,290,4,30652
4110,290,15,37376
2992,290,51,10762
8508,290,24,18838
8997,290,57,37710
8512,290,92,8330
6187,290,86,4076
9426,290,60,24039
3184,290,78,2540
10488,291,70,17929
8977,291,56,49625
5059,291,98,35824
4335,291,2,6125
6924,291,44,9167
1195,291,57,21270
2761,291,14,15088
627,291,89,12633
4178,291,11,49665
3826,291,62,36492
3483,292,12,30852
7943,292,20,46260
1368,292,82,5332
9746,292,98,21098
3167,292,62,44487
7277,292,27,22213
4449,292,9,49075
11147,292,49,45681
11911,292,13,40051
9451,292,54,30880
10296,293,36,34849
6884,293,99,10403
6687,293,33,17372
10443,293,61,28541
1744,293,56,37279
7003,293,14,36951
11860,293,58,23026
7457,293,70,39273
90,293,41,28390
2000,293,73,27812
11468,294,52,22286
8551,294,20,11173
4500,294,0,34893
9823,294,64,2928
4440,294,56,6087
8891,294,70,33841
6888,294,35,13847
7953,294,72,6721
6362,294,45,8147
4943,294,44,21965
6223,295,36,30468
7674,295,66,40155
7256,295,95,3893
26,295,12,23463
3948,295,33,18196
11677,295,83,48712
3475,295,76,12819
8424,295,53,36074
11395,295,88,35399
9308,295,86,6042
77,296,47,22314
1761,296,35,23694
7157,296,89,4392
467,296,58,21916
8711,296,86,39997
2760,296,8,14395
10852,296,4,34388
11593,296,51,20071
10532,296,18,46146
10768,296,82,15265
5431,297,6,11635
236,297,40,17364
9718,297,66,33906
629,297,46,37020
5688,297,47,8816
869,297,100,28185
5426,297,55,35699
5115,297,39,15915
1718,297,26,27818
1205,297,40,39399
11383,298,24,31215
9745,298,54,20066
5015,298,1,33372
10532,298,85,30550
2599,298,2,9027
3019,298,36,11203
4320,298,11,33169
10404,298,77,8677
1705,298,3,38116
11385,298,69,4127
3520,299,34,2631
10605,299,97,37588
10752,299,68,33799
5154,299,78,44322
7383,299,24,6796
11611,299,90,39461
6058,299,59,38622
2175,299,85,45656
6903,299,11,30228
8058,299,98,10132
11664,300,44,18196
11304,300,16,46762
11775,300,62,6152
10586,300,6,23033
6394,300,81,9838
5096,300,45,12471
263,300,33,22493
10445,300,20,22925
3488,300,16,36281
3242,300,80,49365
2208,301,44,23890
5744,301,54,42003
5069,301,83,37478
4577,301,68,2193
481,301,79,18381
9666,301,7,39666
9725,301,22,16220
2099,301,34,4230
9042,301,83,13273
4935,301,35,18596
10331,302,6,44249
4220,302,93,37154
7071,302,5,37642
2487,302,25,22996
270,302,44,470
10086,302,34,6903
924,302,23,12963
6897,302,93,44985
10745,302,44,26328
641,302,20,782
7623,303,43,2374
3340,303,55,21941
85,303,66,48664
2069,303,75,47308
9609,303,55,22853
9018,303,98,42819
3055,303,89,29266
10056,303,88,32011
2130,303,76,10275
3075,303,51,46658
9591,304,66,10238
2750,304,1,25491
6188,304,69,2470
267,304,27,22671
10150,304,55,21917
5377,304,85,9601
9988,304,2,46797
7682,304,6,28057
2282,304,69,42428
6448,304,27,334
3568,305,49,47955
8838,305,0,38592
1703,305,89,34950
471,305,14,47886
5490,305,83,1066
4834,305,5,2631
6085,305,14,11200
3800,305,55,34767
199,305,34,15169
4907,305,82,44976
9546,306,57,7958
7930,306,5,21886
5885,306,43,3646
11099,306,96,10886
3083,306,53,49602
5159,306,15,30537
8501,306,8,13718
3379,306,64,5668
8381,306,30,10804
2375,306,65,6108
8496,307,73,16257
11865,307,1,47579
1365,307,47,44823
11344,307,49,14955
4243,307,42,30825
6446,307,6,37072
8846,307,42,27871
7345,307,71,27048
11691,307,23,21183
4179,307,57,40040
10692,308,82,48728
4814,308,72,15141
8885,308,57,15076
7229,308,59,34933
476,308,72,7418
8883,308,58,14121
9077,308,59,21645
11606,308,40,49155
5451,308,93,33401
5248,308,89,32156
4839,309,59,11842
9708,309,72,45680
10571,309,19,20150
1433,309,44,10169
2687,309,31,10263
6149,309,70,27527
8283,309,17,41635
3382,309,92,7749
9589,309,84,37522
7745,309,67,19255
2092,310,82,11430
11746,310,79,36112
4115,310,78,32464
479,310,60,17965
9068,310,46,7571
9297,310,92,19068
11961,310,69,10418
2282,310,59,15594
3166,310,77,32586
8678,310,78,15682
6785,311,88,32198
10941,311,59,48146
6717,311,77,44034
4266,311,86,17254
2258,311,20,49082
4725,311,96,27456
9320,311,80,11037
3702,311,99,3162
2828,311,49,29440
4487,311,66,7290
3620,312,68,18725
9621,312,79,47027
11753,312,84,36203
4229,312,27,46967
3046,312,13,37334
9046,312,42,34780
2932,312,56,36055
5835,312,28,5565
2171,312,55,14467
7582,312,50,17889
5674,313,40,27592
4631,313,59,7544
1126,313,42,30911
4892,313,60,4097
9452,313,10,42492
4132,313,50,47458
8729,313,27,46779
9716,313,54,36763
423,313,67,5460
3936,313,62,8386
4777,314,57,27886
1563,314,10,31810
457,314,23,22365
3289,314,98,49385
1746,314,52,33248
8221,314,68,5885
11200,314,9,6276
8001,314,40,37816
745,314,14,23855
10660,314,73,24659
8738,315,39,17637
827,315,3,12912
2951,315,86,45751
7611,315,20,17196
710,315,49,30738
2594,315,46,46731
7578,315,30,27506
5798,315,41,47956
9448,315,83,14635
7011,315,22,617
3929,316,62,41549
3041,316,81,48020
2916,316,77,20534
6622,316,60,42996
3586,316,18,33859
11319,316,44,22138
11495,316,83,46221
7925,316,22,22165
10562,316,83,30067
10607,316,43,6701
1463,317,70,48115
7431,317,86,21172
5156,317,9,28871
10157,317,30,19817
5487,317,29,4736
4235,317,61,2293
663,317,27,8759
1825,317,89,29087
8550,317,27,4833
10159,317,77,35813
291,318,75,43719
6940,318,43,14573
10050,318,100,49023
7162,318,34,5665
11354,318,32,29009
2670,318,22,30461
4560,318,34,47472
2805,318,73,47808
4228,318,4,23349
2538,318,78,4420
11366,319,77,24464
5456,319,23,28656
4075,319,31,30916
835,319,70,27667
11354,319,63,17235
8222,319,68,15174
11592,319,37,41386
919,319,22,19804
7408,319,68,5025
3749,319,9,11190
666,320,94,48941
2015,320,44,32550
7091,320,78,1106
11470,320,5,39045
419,320,39,5495
8506,320,26,45109
109,320,12,47915
7523,320,63,43286
1276,320,81,5344
2756,320,100,36163
9084,321,71,5956
5495,321,60,5932
10575,321,15,18834
4329,321,16,8631
10251,321,66,41434
5634,321,83,18082
4860,321,49,43284
2847,321,74,6187
3183,321,41,6176
3497,321,38,20376
4642,322,20,28066
6609,322,0,31754
5027,322,36,21720
8401,322,94,41266
5481,322,3,42482
6599,322,5,24228
722,322,24,48131
9445,322,100,40293
4347,322,75,679
7528,322,38,7812
8131,323,72,8549
7986,323,84,48331
6133,323,67,23665
2902,323,33,49379
5359,323,20,45301
494,323,78,31936
856,323,34,32303
4627,323,8,25532
2181,323,54,6262
8086,323,27,34967
179,324,51,781
11008,324,90,10865
7169,324,52,25036
1102,324,54,41629
9396,324,12,33604
10635,324,2,34400
2488,324,7,14093
6592,324,22,48263
7821,324,52,16833
1859,324,80,1846
11408,325,25,1494
2619,325,36,37696
8480,325,58,33945
3273,325,19,33095
10596,325,16,46903
3193,325,38,18096
10857,325,3,15644
6096,325,61,19769
11522,325,55,21476
8393,325,70,7081
11513,326,30,33485
4792,326,43,30562
8985,326,80,22054
3650,326,47,7499
4046,326,53,21272
469,326,84,44755
6966,326,58,5
7323,326,88,13316
10250,326,64,27642
4649,326,48,47137
5920,327,76,10061
5168,327,65,41940
10279,327,38,1166
2250,327,76,43369
6059,327,29,9353
2393,327,68,34231
254,327,8,30709
10240,327,57,346
10732,327,93,25355
410,327,35,28180
566,328,80,36423
4248,328,14,34857
8104,328,100,37860
1946,328,82,40876
4113,328,26,47321
6497,328,59,16887
3117,328,19,21730
2593,328,63,2490
10346,328,81,13516
2630,328,46,39552
4112,329,22,14110
11115,329,7,12649
10367,329,63,48086
9798,329,71,15012
4091,329,81,44472
3550,329,61,1250
6686,329,73,18869
5653,329,53,45294
9156,329,85,5682
4910,329,10,3615
8097,330,85,1756
5060,330,8,22101
5800,330,30,32711
11722,330,47,17834
3756,330,98,14389
5175,330,96,17938
9853,330,55,7529
1062,330,33,13359
9527,330,42,18831
1400,330,79,31200
10922,331,51,43078
9119,331,63,36716
5592,331,46,35608
2357,331,6,41393
8577,331,7,42118
252,331,23,49297
550,331,6,26700
4569,331,93,26443
11967,331,94,2878
1384,331,91,37997
10146,332,76,17208
6042,332,31,40609
7053,332,63,40329
9329,332,49,13121
11745,332,3,8713
4326,332,56,9515
9145,332,15,8188
6370,332,31,3170
9283,332,92,20225
6977,332,5,24744
8019,333,2,35290
10617,333,75,8066
7403,333,15,21748
6164,333,77,25105
8483,333,94,2814
8080,333,87,27337
1639,333,5,23140
9287,333,26,17836
7776,333,96,39779
10681,333,98,47150
2885,334,41,7564
368,334,85,16105
7516,334,63,38677
3010,334,10,14325
7804,334,48,36444
4725,334,14,5943
4794,334,15,22461
1320,334,34,48493
6275,334,99,37566
7464,334,43,32627
6162,335,95,26403
8216,335,6,768
119,335,76,36127
6021,335,33,42458
939,335,10,9282
2748,335,63,25858
7799,335,47,30544
9618,335,47,46205
11439,335,16,48811
4432,335,25,17639
10726,336,4,14837
8176,336,60,15596
5936,336,13,20439
4499,336,21,44311
2138,336,40,20001
553,336,25,29383
787,336,23,13170
11670,336,72,35027
2296,336,37,39847
9785,336,51,46889
8382,337,6,4713
11074,337,19,2133
4211,337,53,43943
4437,337,31,35073
4301,337,40,48304
856,337,34,19094
9910,337,51,34199
1508,337,99,35187
424,337,80,43780
10150,337,5,38964
10969,338,58,30259
9287,338,98,32388
2437,338,80,7444
1867,338,25,48067
7321,338,43,39017
1955,338,52,20970
11804,338,34,31634
2367,338,57,960
11616,338,29,40457
10889,338,20,42817
10743,339,23,10950
5553,339,63,40852
6701,339,65,18003
5084,339,78,25567
5519,339,78,29775
9784,339,16,35020
10487,339,0,5335
11243,339,84,15659
3967,339,22,11693
11082,339,19,21566
10694,340,94,44875
3759,340,80,1998
2940,340,21,47932
3398,340,78,19061
10879,340,23,44635
2472,340,92,30933
6074,340,26,20792
1669,340,73,40779
11038,340,22,22516
10736,340,67,32780
7418,341,93,22958
5068,341,68,18539
6088,341,40,43088
1976,341,13,23666
9028,341,80,14162
4769,341,3,34579
9335,341,13,14082
9370,341,8,11619
8611,341,67,46657
6730,341,78,40502
435,342,27,39500
460,342,52,28918
4975,342,71,19065
3275,342,34,13685
4182,342,59,1886
8970,342,57,10589
4428,342,35,462
7796,342,29,15449
8909,342,58,20148
6153,342,31,6246
8428,343,40,27181
1642,343,90,38642
1033,343,72,20003
5381,343,35,15655
8330,343,65,36634
5505,343,94,16865
6000,343,25,30293
10062,343,9,33682
3880,343,11,45601
8068,343,28,10008
9957,344,62,44261
5230,344,32,5480
1392,344,10,9212
6252,344,33,9213
3972,344,13,24411
9910,344,61,33179
2977,344,43,1574
11267,344,3,17122
4937,344,6,994
11154,344,64,48151
8296,345,33,9787
9732,345,11,2798
1593,345,44,35396
5246,345,87,37425
5739,345,26,5963
4892,345,14,22804
4774,345,60,21507
746,345,47,5113
10975,345,10,7928
9668,345,33,15535
8460,346,21,8345
8274,346,23,17683
78,346,68,31781
10951,346,75,25164
479,346,20,45971
4271,346,81,30598
1054,346,74,11829
7338,346,70,36927
121,346,100,17660
10561,346,26,47523
7706,347,87,16270
6998,347,66,8428
3020,347,32,39957
7633,347,87,36153
2369,347,66,6035
5804,347,16,21512
9367,347,59,44496
10256,347,54,40469
5453,347,92,30635
8508,347,15,15400
4765,348,79,23340
4347,348,84,15281
6431,348,45,13100
7693,348,33,47813
8913,348,30,11618
6032,348,56,472
4381,348,59,20050
10133,348,66,27932
3775,348,68,35592
6142,348,97,2460
10988,349,64,39071
8870,349,49,46115
2988,349,42,2364
5678,349,69,30394
8956,349,63,22096
11383,349,16,2704
8928,349,10,39509
1967,349,71,35500
5435,349,55,16544
5468,349,20,4270
5079,350,72,39185
9217,350,15,13195
172,350,21,16164
6860,350,76,20298
9155,350,1,17948
3470,350,55,17941
6149,350,12,15256
3252,350,29,29878
278,350,78,27306
677,350,76,13768
6436,351,94,1495
7934,351,35,44131
201,351,96,28474
8543,351,39,30119
1022,351,63,10128
6512,351,79,11749
9496,351,1,48186
7682,351,77,1857
6701,351,23,31645
4517,351,97,1389
9678,352,28,19400
4164,352,15,39372
3815,352,21,12152
9837,352,61,36245
7740,352,33,76
5930,352,82,1050
9572,352,40,28386
11256,352,55,2949
3233,352,33,24810
5087,352,63,27247
10055,353,13,19018
4267,353,64,19228
5501,353,30,37675
4931,353,37,29594
8564,353,17,7170
9752,353,7,37046
9551,353,9,14063
586,353,83,18487
9930,353,86,23706
11921,353,69,43337
10376,354,49,22527
2527,354,82,16427
1571,354,69,45003
2276,354,83,11343
4530,354,43,24815
10632,354,85,44815
10315,354,43,27374
8751,354,28,46172
4938,354,36,48256
5684,354,52,639
8697,355,95,49985
4132,355,15,14113
4779,355,16,33691
5123,355,29,36114
6363,355,93,21247
4457,355,92,35332
2105,355,1,12573
2945,355,100,37897
1380,355,37,5021
3479,355,19,26019
8432,356,52,192
4183,356,57,42885
5959,356,11,1951
6504,356,42,17494
9921,356,37,25655
9919,356,86,1564
6827,356,18,27399
1090,356,30,13694
11310,356,27,35498
8310,356,79,5115
2362,357,50,31600
747,357,36,8149
11508,357,74,47240
7082,357,2,8593
9570,357,90,47014
1899,357,23,34594
7912,357,1,27769
2522,357,88,21075
9323,357,72,17970
5040,357,69,30343
7016,358,51,32505
5819,358,22,10260
11933,358,78,15135
9038,358,75,43532
58,358,75,21190
6527,358,50,36276
2259,358,58,28920
3439,358,8,18560
2328,358,84,13410
833,358,93,9041
10643,359,38,410
10532,359,2,44303
5701,359,40,29331
6685,359,40,48653
3898,359,36,34018
5825,359,1,28301
1785,359,38,27018
3690,359,97,24974
3986,359,56,26155
9448,359,23,30518
10529,360,98,41788
1993,360,20,34406
5072,360,11,29962
6701,360,27,27363
2224,360,5,17049
11162,360,10,32801
8534,360,35,11139
8756,360,24,11916
10284,360,37,31601
1277,360,38,36135
2097,361,66,9812
11702,361,94,29039
907,361,14,3217
340,361,15,4895
4509,361,60,49669
11887,361,24,7799
1633,361,31,35259
5016,361,71,22386
6906,361,86,44493
5306,361,88,37845
6455,362,54,19658
9709,362,77,38376
6074,362,83,13505
8370,362,99,10510
4353,362,80,16253
2362,362,45,36857
6982,362,13,2841
2091,362,30,15345
1424,362,76,43879
5285,362,63,22104
10800,363,78,44661
9835,363,86,41184
3080,363,100,660
998,363,12,37135
6069,363,72,31484
8619,363,65,9691
8682,363,18,45120
2651,363,27,7312
2377,363,84,49653
10107,363,59,6007
6445,364,42,23331
1380,364,98,41457
11799,364,54,12845
1139,364,65,39921
2340,364,21,48865
122,364,97,22311
6382,364,87,16437
7550,364,36,1096
443,364,27,19732
10883,364,28,46027
8244,365,41,40434
9672,365,4,1580
9207,365,53,23479
5174,365,72,3525
606,365,75,23668
7312,365,53,200
11841,365,88,36338
6393,365,75,9860
3694,365,41,30108
8999,365,23,1966
11241,366,5,26069
7724,366,34,22017
2717,366,15,45706
174,366,77,46619
10696,366,34,10060
8887,366,83,13843
3547,366,0,44118
6784,366,59,49085
11765,366,91,2031
10806,366,99,10390
6348,367,25,34194
5293,367,62,3000
1055,367,60,43452
4536,367,55,35408
46,367,34,46458
210,367,74,26518
786,367,36,5872
6937,367,19,13380
9992,367,47,8771
3574,367,9,37103
975,368,48,19524
7927,368,79,19570
6162,368,43,48251
3787,368,36,27396
3182,368,13,8055
4649,368,95,9265
9063,368,41,36262
7697,368,3,42315
9769,368,63,27991
9176,368,29,49464
7246,369,20,40695
2363,369,85,5425
10199,369,51,17653
6157,369,40,21899
2059,369,6,20695
600,369,45,43594
7464,369,1,27635
11414,369,97,47562
4187,369,71,2089
526,369,65,39998
1063,370,71,19382
3985,370,21,21930
4162,370,24,27869
4805,370,53,25676
692,370,67,11524
8426,370,9,47509
1499,370,18,3094
6954,370,69,10029
2427,370,63,21851
11750,370,0,28034
9238,371,89,14042
713,371,98,7117
4027,371,93,30558
10288,371,59,9033
10366,371,57,16088
10536,371,28,44630
2938,371,85,18258
11748,371,32,33910
8824,371,53,3883
7483,371,65,48289
8726,372,6,38338
2141,372,83,13708
4331,372,62,45641
10218,372,80,14125
3434,372,92,35786
10250,372,44,2195
8534,372,93,20423
2907,372,54,13785
1064,372,46,43250
8987,372,61,48158
22,373,78,16441
3429,373,11,30509
4879,373,38,1044
2487,373,21,13226
3357,373,61,18796
10245,373,38,34766
2832,373,78,34157
2408,373,85,8641
4459,373,12,9562
4679,373,73,14379
3732,374,88,13478
9912,374,36,15411
6211,374,18,45070
11884,374,25,29515
2669,374,46,31966
9622,374,30,3103
5653,374,66,20031
3057,374,71,6357
9940,374,26,49235
5050,374,23,48965
1194,375,34,24132
8844,375,23,7413
2820,375,90,27792
8977,375,91,36552
5875,375,34,2569
6231,375,31,28872
3820,375,5,12881
7946,375,74,15197
9601,375,32,42539
9930,375,74,43873
6264,376,77,25427
8926,376,6,12725
4657,376,17,627
3635,376,30,5581
5695,376,4,10213
1858,376,70,49103
9405,376,61,35694
11351,376,45,30137
735,376,55,23080
9904,376,25,46271
1492,377,78,20835
1876,377,25,8076
8780,377,81,17392
4040,377,9,32991
8566,377,24,49267
9115,377,89,35209
5356,377,65,4225
6844,377,83,16532
9841,377,83,29394
6000,377,92,37230
8187,378,42,31285
1360,378,86,41724
428,378,88,42817
192,378,41,42198
11182,378,54,29367
4106,378,50,12530
4531,378,74,5352
1263,378,35,47028
10379,378,59,17278
739,378,4,30722
3860,379,37,46533
3565,379,30,41393
6912,379,16,41644
9080,379,15,9757
1147,379,11,44925
1032,379,41,3089
698,379,20,26945
2545,379,16,17050
5620,379,14,43804
9394,379,61,42701
10240,380,55,38785
4658,380,14,40344
5445,380,42,17648
6457,380,59,19275
1440,380,48,35409
6928,380,25,14420
2871,380,44,6887
6144,380,100,39581
11469,380,46,42926
7360,380,100,4943
180,381,31,33316
6504,381,76,12200
8844,381,58,2751
9571,381,13,23395
5512,381,30,29299
835,381,38,32457
6196,381,0,12284
1239,381,94,20520
3417,381,60,37819
4810,381,22,40840
5374,382,72,44487
11153,382,85,7021
4606,382,89,25078
242,382,31,8741
9088,382,44,25594
6790,382,4,19839
9874,382,29,25655
7749,382,67,5485
4662,382,73,5912
6938,382,46,2435
9197,383,93,39651
10618,383,22,43873
1264,383,17,3563
9216,383,52,47051
4720,383,96,7406
9517,383,39,6603
5489,383,71,34203
9374,383,11,8907
3187,383,49,4995
4440,383,11,32611
3247,384,51,19687
457,384,35,40679
10113,384,12,38909
22,384,2,46887
11118,384,89,47546
10681,384,44,28097
4324,384,38,48068
256,384,99,20318
2598,384,56,12636
11350,384,19,2710
7427,385,56,17649
11061,385,3,35351
8254,385,37,31741
3489,385,49,20968
1297,385,81,19584
2663,385,16,7197
4824,385,97,30579
8497,385,9,11023
7167,385,61,22020
1025,385,43,26009
5187,386,68,32402
6075,386,10,36031
294,386,46,8027
10714,386,85,13427
10656,386,11,49749
3344,386,89,48391
2359,386,100,2706
2830,386,53,29159
11994,386,84,40570
9770,386,13,15930
11789,387,39,9589
11221,387,97,12175
10048,387,44,31371
3893,387,76,31421
9965,387,76,11317
5729,387,6,21335
9891,387,72,5227
1896,387,64,48808
6972,387,41,48295
2113,387,52,33811
6470,388,24,31580
8495,388,32,27283
9945,388,89,21018
388,388,31,13349
10797,388,95,6434
11093,388,31,17192
7546,388,74,10358
2288,388,29,36865
9930,388,81,27468
10136,388,53,11943
3022,389,62,39367
7640,389,79,13633
3954,389,31,47481
8351,389,36,20803
9123,389,61,31635
9482,389,5,36414
799,389,22,1819
10369,389,54,11043
6161,389,10,8738
4493,389,63,32578
3579,390,13,20763
3234,390,68,43893
2718,390,14,13756
6287,390,56,42460
11282,390,63,9699
4933,390,20,41894
5932,390,28,46574
7988,390,97,34129
1847,390,86,49100
1739,390,7,20664
244,391,20,33087
2839,391,58,26223
9889,391,37,39307
1084,391,81,24256
10748,391,74,22725
7273,391,95,17453
3132,391,59,44069
4771,391,37,49627
9324,391,47,6884
11436,391,49,27636
8667,392,46,39624
9875,392,83,34391
10043,392,99,27177
127,392,32,46438
6758,392,87,9975
8072,392,59,5378
11016,392,66,48614
4461,392,98,7979
10192,392,78,21258
809,392,69,36069
4878,393,23,25780
9013,393,31,25994
11744,393,16,7601
11348,393,45,49213
3687,393,21,6518
8123,393,89,22521
5440,393,2,29390
11355,393,33,4426
4893,393,79,6755
4551,393,8,1536
895,394,8,18835
7100,394,8,26816
2301,394,32,15752
3060,394,41,27476
7876,394,44,40678
8697,394,34,46080
6468,394,50,21338
5441,394,0,3718
2969,394,10,25135
299,394,69,34383
8661,395,0,17383
5765,395,79,587
7377,395,38,9384
1778,395,77,35468
2091,395,92,643
11521,395,60,38170
11377,395,13,3725
4766,395,72,469
5615,395,15,21233
2685,395,47,25146
6836,396,71,1701
6860,396,25,9769
11625,396,50,45308
11812,396,29,1032
7173,396,42,26751
8368,396,17,21983
9394,396,66,39463
3152,396,84,34807
1286,396,55,19792
4153,396,68,36087
1056,397,88,42898
4773,397,87,31159
8957,397,57,6285
7014,397,53,13929
3641,397,20,21800
7617,397,9,8642
9297,397,61,19665
6024,397,13,34369
8400,397,96,2093
4565,397,9,12087
2659,398,50,427
11996,398,80,45739
4002,398,19,36004
6630,398,36,8610
10378,398,74,19986
11052,398,23,5811
7801,398,64,1888
11206,398,22,27248
165,398,15,30376
9676,398,54,48473
2573,399,49,43397
9899,399,48,45206
5314,399,57,6808
10328,399,40,39949
7347,399,17,14102
6737,399,33,48199
9438,399,11,27969
10582,399,84,29373
11090,399,92,49473
6845,399,3,38372
8788,400,96,44762
9965,400,52,23203
4740,400,63,8800
8825,400,29,31429
4905,400,22,39483
2121,400,13,48349
6010,400,77,26579
8026,400,4,44497
10834,400,41,34797
6546,400,82,23137
7437,401,29,10222
6477,401,46,5604
10737,401,19,20921
9957,401,85,11670
2548,401,11,33523
11170,401,63,20382
9875,401,4,6905
10501,401,9,37274
11136,401,70,15207
5613,401,1,8341
2260,402,91,44363
7772,402,50,8755
9859,402,44,42256
10196,402,9,41901
8320,402,96,27393
10205,402,1,28684
10137,402,15,40413
11080,402,100,13918
1773,402,42,29368
1986,402,31,23511
9165,403,4,36562
5450,403,42,21321
2710,403,90,36301
7665,403,25,22123
9446,403,88,47489
11869,403,31,46982
4798,403,85,25267
10144,403,59,35122
11118,403,17,24424
6043,403,0,43346
580,404,96,8579
7831,404,54,43573
5423,404,87,13836
7672,404,30,48782
8789,404,91,12086
10286,404,49,49912
3370,404,16,42237
3358,404,94,1968
10168,404,15,43887
5689,404,91,24378
9195,405,69,37467
6735,405,21,49564
11674,405,50,43921
8217,405,63,19086
7410,405,99,10551
11325,405,19,45308
8244,405,51,11515
10028,405,78,31820
8155,405,78,5496
10685,405,4,21046
11234,406,9,13008
4336,406,47,8228
6388,406,4,45558
3393,406,90,47392
4084,406,21,15726
890,406,6,34527
10373,406,64,42597
163,406,72,27786
10863,406,60,45426
4507,406,43,16533
3076,407,83,15777
1579,407,27,24474
8802,407,38,20516
4366,407,22,39731
3935,407,85,17091
2226,407,17,24094
6662,407,3,20791
5573,407,98,23194
10168,407,29,48928
10738,407,37,814
8284,408,8,1841
9253,408,79,2438
1613,408,57,858
11191,408,70,41136
10162,408,85,19472
9270,408,23,23960
11354,408,80,18639
5679,408,29,23472
618,408,42,18715
52,408,72,34325
2175,409,59,38376
7437,409,50,43988
1069,409,70,30351
4618,409,74,27908
11971,409,45,3028
3385,409,95,9279
803,409,38,46396
3865,409,80,33746
613,409,57,9209
8817,409,17,26217
11882,410,70,4857
911,410,84,41238
5619,410,47,18443
5440,410,100,1049
6136,410,46,31339
3120,410,31,43028
5585,410,100,41624
9681,410,56,22314
10565,410,80,25392
10856,410,84,31472
7477,411,28,21326
4158,411,89,48509
10412,411,69,4544
213,411,65,28086
1942,411,39,44835
3085,411,11,23645
1343,411,13,41710
10378,411,49,34976
9803,411,5,22775
3318,411,45,48526
5350,412,6,9140
2637,412,30,18408
10069,412,46,27140
8619,412,79,39046
3627,412,100,5752
8340,412,54,43220
10705,412,40,36447
8547,412,81,27199
7343,412,15,44505
3327,412,67,24919
10911,413,72,35015
11647,413,62,23305
11148,413,29,36552
10639,413,71,26583
11050,413,34,29295
6707,413,19,14081
8919,413,31,26093
2467,413,91,35088
8534,413,4,11571
9470,413,87,36043
6940,414,48,14980
184,414,91,26068
11076,414,40,19495
6303,414,97,29589
6865,414,21,6688
1996,414,33,19036
6524,414,34,30494
10959,414,72,40279
11641,414,96,34692
10059,414,50,9887
90,415,51,47660
1978,415,34,18484
9663,415,9,34887
11115,415,70,17088
855,415,19,4029
8981,415,87,49259
11541,415,1,11429
8735,415,41,18072
8493,415,53,23321
8055,415,17,4267
793,416,69,22438
1932,416,22,37453
5050,416,44,1771
2935,416,74,29009
2465,416,93,26935
3465,416,48,11354
10790,416,5,13618
6750,416,50,22438
5037,416,49,36524
4130,416,8,9359
413,417,34,5465
10594,417,28,15593
8455,417,40,30848
7466,417,63,2206
8976,417,53,24473
1468,417,33,18603
1620,417,71,1679
9364,417,75,38487
5585,417,37,38779
9220,417,96,38351
7085,418,8,46870
9938,418,59,38720
6627,418,55,12644
11866,418,36,31691
7845,418,17,400
4447,418,96,10468
8217,418,51,41426
9187,418,42,18427
4005,418,88,44443
939,418,3,7935
6969,419,22,29150
4119,419,33,43965
5213,419,40,34791
9931,419,46,19682
11593,419,80,45897
1197,419,8,46110
5841,419,71,11354
2871,419,40,27854
2892,419,19,7309
3465,419,20,32926
6737,420,68,36555
131,420,91,17160
6588,420,94,23180
9190,420,53,25367
3658,420,8,8004
9992,420,74,21420
1432,420,83,25236
5385,420,84,27385
10493,420,67,38966
6750,420,75,26104
8115,421,41,11837
3581,421,22,37398
6128,421,24,12892
7643,421,56,40315
4065,421,10,44809
6380,421,40,45910
1088,421,12,49904
7231,421,85,31048
2516,421,32,34209
4686,421,34,48623
10401,422,77,18631
459,422,41,3748
8975,422,7,36973
10418,422,24,11513
2616,422,61,34374
5608,422,56,27395
4185,422,46,41059
5144,422,64,14857
5905,422,83,45179
1145,422,94,31522
1266,423,32,29984
4778,423,71,15223
5554,423,51,13341
8989,423,61,30193
2086,423,45,34297
92,423,57,9658
2140,423,20,30000
7510,423,81,47943
7120,423,66,34742
1999,423,3,39053
8008,424,87,40218
4930,424,35,15676
2133,424,79,36585
11673,424,79,35002
9898,424,5,10114
3283,424,51,1117
834,424,82,16260
6925,424,35,24579
2986,424,78,39271
11436,424,43,2124
